classificacao,cidade,id_lote,codigo_legado,nome_legado,nome_oficial,logradouro_legado,endereco_oficial,unidades_sobrepostas,total_unidades_legado,total_unidades_geo,qtd_lotes,qtd_codigos
REVISAO_CODIGO_MULTILOTE,goiania,295625,3003,ANTONIETA AMORIM,EDIFÍCIO ANTONIETA AMORIM,R  16,"R 16 APART 101 , BAIRRO S CENTRAL",40,42,40,2,1
REVISAO_CODIGO_MULTILOTE,goiania,340627,3003,ANTONIETA AMORIM,,R  16,"R OM38 , BAIRRO RES ANTONIO CARLOS PIRES",2,42,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,155849,2237,ANTONIO ACCIOLY,,R  C235,"CASA 01 , BAIRRO RES FORTEVILLE",3,48,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238801,2237,ANTONIO ACCIOLY,RESIDENCIAL ANTÔNIO ACCIOLY,R  C235,"R C235  APT1100 , BAIRRO S BUENO",45,48,45,2,1
REVISAO_CODIGO_MULTILOTE,goiania,134302,186,ANTONIO BARBOSA,,R  230,"R ELO19  , BAIRRO PRQ ELDORADO OESTE",2,11,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,328140,186,ANTONIO BARBOSA,EDIFÍCIO ANTÔNIO BARBOSA,R  230,"R 230 200 AP 201 , BAIRRO S LESTE UNIVERSITÁRIO",9,11,9,2,1
REVISAO_CODIGO_MULTILOTE,goiania,172309,2664,ANTONIO POTEIRO,,AV EDMUNDO PINHEIRO DE ABREU,"R 38  CASA01 , BAIRRO CON DAS ESMERALDAS",3,260,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,253482,2664,ANTONIO POTEIRO,EDIFÍCIO ANTONIO POTEIRO,AV EDMUNDO PINHEIRO DE ABREU,"AV EDMUNDO PINHEIRO DE ABREU 131 APT-304 , BAIRRO S PEDRO LUDOVICO",257,260,257,2,1
REVISAO_CODIGO_MULTILOTE,goiania,138033,104,ANTONIO V. MESQUITA,,R  90,"R ELO22  CASA 01 , BAIRRO PRQ ELDORADO OESTE",2,39,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,358481,104,ANTONIO V. MESQUITA,EDIFÍCIO ANTONIO VICENTE MESQUITA,R  90,"R 90 1407    BOX-12 , BAIRRO S SUL",37,39,37,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239094,1072,ANTUERPIA,,R  2,"R T65 914     SOBRADO 02 , BAIRRO S BUENO",2,42,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,319446,1072,ANTUERPIA,EDIFÍCIO ANTUÉRPIA,R  2,"R 2 269     BOX 16 , BAIRRO S OESTE",40,42,40,2,1
REVISAO_CODIGO_MULTILOTE,goiania,269137,620,ANTURIO,,R  5A,"R 13 CASA 01 , BAIRRO JD SANTO ANTÔNIO",2,35,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,327058,620,ANTURIO,,R  5A,"R 5A 93 BOX 03 , BAIRRO S AEROPORTO",33,35,33,2,1
REVISAO_CODIGO_MULTILOTE,goiania,256130,1071,APOEMA,EDIFÍCIO APOEMA,AV R11,"AV R11 ''''''' AP 102 + BOX 02 , BAIRRO S OESTE",12,14,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,316233,1071,APOEMA,,AV R11,"AL DO CAPIM CASA 01 , BAIRRO RES RECANTO DO BOSQUE",2,14,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,135180,97,APPARECIDA,,R  95,"R ELO23  CASA 01 , BAIRRO PRQ ELDORADO OESTE",2,9,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,333722,97,APPARECIDA,EDIFÍCIO APPARECIDA,R  95,"R 95 225     AP 101 , BAIRRO S SUL",7,9,7,2,1
REVISAO_CODIGO_MULTILOTE,goiania,108937,4703,APT J.C PLENITUDE,REDIDENCIAL JC PLENITUDE,R  JC320,"R JC319 CASA 01 , BAIRRO RES JARDINS DO CERRADO 7",8,11,33,2,2
REVISAO_CODIGO_MULTILOTE,goiania,168074,4703,APT J.C PLENITUDE,,R  JC320,"R RI32  C-01 , BAIRRO RES ITAIPÚ",3,11,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,197197,621,APUCARANA,,R  14A,"R COELHO NETO  CASA 01 , BAIRRO BRO ANHANGÜERA",4,31,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,303791,621,APUCARANA,EDIFÍCIO APUCARANA,R  14A,"R 14A 184 BOX 01 , BAIRRO S AEROPORTO",27,31,27,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238946,2276,AQUARIUS CENTER,,R  T36,"R T36 SN      TERREO II SL 4 , BAIRRO S BUENO",191,193,191,2,1
REVISAO_CODIGO_MULTILOTE,goiania,344923,2276,AQUARIUS CENTER,,R  T36,"R AGENOR VIGARIO DA COSTA  CASA 01 , BAIRRO RES DAS ACÁCIAS",2,193,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,193253,1035,ARACOARA,,AV T4,"R GENERAL OSORIO  CASA 01 , BAIRRO PRQ ANHANGÜERA",2,7,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,237342,1035,ARACOARA,ED. ARACAARA,AV T4,"AV T4 63      AP 03 , BAIRRO S BUENO",5,7,5,2,1
REVISAO_CODIGO_MULTILOTE,goiania,134599,187,ARACY,,AV NONA AVENIDA,"R ELO19  , BAIRRO PRQ ELDORADO OESTE",2,10,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,324820,187,ARACY,,AV NONA AVENIDA,"VLA CASTRO ALVES S/N     SL-03 , BAIRRO S LESTE VILA NOVA",8,10,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,291469,623,ARAGUARI,EDIFÍCIO ARAGU RI,AV GOIAS,"AV GOIAS 1600 LOJA 01 , BAIRRO S CENTRAL",20,22,20,2,1
REVISAO_CODIGO_MULTILOTE,goiania,316517,623,ARAGUARI,,AV GOIAS,"R RB8 CASA 01 , BAIRRO RES RECANTO DO BOSQUE",2,22,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,134898,188,ARCO DO TRIUNFO,,AV INDEPENDENCIA,"R ELO19  , BAIRRO PRQ ELDORADO OESTE",2,62,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,346743,188,ARCO DO TRIUNFO,EDIFÍCIO ARCO DO TRIUNFO,AV INDEPENDENCIA,"AV INDEPENDENCIA 926 AP 403 , BAIRRO S LESTE VILA NOVA",60,62,60,2,1
REVISAO_CODIGO_MULTILOTE,goiania,357092,1031,ARCO VERDE,,R  17,"R DOS BAIANOS  CASA 01 , BAIRRO JD BALNEÁRIO MEIA PONTE",2,85,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,396038,1031,ARCO VERDE,EDIFÍCIO ARCO VERDE,R  17,"R RUY BRASIL CAVALCANTE 131     AP 102 , BAIRRO S OESTE",83,85,83,2,1
REVISAO_CODIGO_MULTILOTE,goiania,222200,4792,AREAO PARK RESIDENCE,,R  1141,"AV TORONTO  CASA 01 , BAIRRO LOT MOINHO DOS VENTOS",2,52,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,243486,4792,AREAO PARK RESIDENCE,AREIAO PARK RESIDENCE,R  1141,"R 1141  APT 1401 , BAIRRO S MARISTA",50,52,50,2,1
REVISAO_CODIGO_MULTILOTE,goiania,173494,622,AREMBEPE,,R  31A,"R RI37  CASA 01 , BAIRRO RES ITAIPÚ",3,13,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,309972,622,AREMBEPE,EDIFÍCIO AREMBEPE,R  31A,"R 31A 145 AP 402 , BAIRRO S AEROPORTO",10,13,10,2,1
REVISAO_CODIGO_MULTILOTE,goiania,216632,1036,AREMBEPE,,R  1121,"R CV11  CASA-01 , BAIRRO RES CENTER VILLE",2,10,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,240203,1036,AREMBEPE,CONDOMÍNIO AREMBEPE,R  1121,"R 1121 71      APT101 , BAIRRO S MARISTA",8,10,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,278157,5093,ARIA DAS ARTES,,R  7,"R CAPAUAM CASA 01 , BAIRRO BRO JARDIM CALIFÓRNIA",2,101,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,383188,5093,ARIA DAS ARTES,ÁRIA DAS ARTES,R  7,"R 7 1099    APT401 , BAIRRO S OESTE",99,101,99,2,1
REVISAO_CODIGO_MULTILOTE,goiania,313688,1033,ARIQUENA,,R  8A,"R TURAMACA CASA01 , BAIRRO BRO JARDIM CALIFÓRNIA",2,18,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,368022,1033,ARIQUENA,EDIFÍCIO ARIQUENA,R  8A,"R 8A 55      APT1-A+BOX01A S , BAIRRO S OESTE",16,18,16,2,1
REVISAO_CODIGO_MULTILOTE,goiania,135466,98,ARPOADOR,,R  90,"R ELO23  CASA 01 , BAIRRO PRQ ELDORADO OESTE",2,18,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,265873,98,ARPOADOR,EDIFÍCIO ARPOADOR,R  90,"R 90 871     APTO-102 , BAIRRO S SUL",16,18,16,2,1
REVISAO_CODIGO_MULTILOTE,goiania,352886,913,ART 4 ANATOLE RAMOS,,AL DAS ROSAS,"R 7 CASA , BAIRRO JD SANTO ANTÔNIO",3,107,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,396184,913,ART 4 ANATOLE RAMOS,ART 4 ANATOLE RAMOS,AL DAS ROSAS,"AL DAS ROSAS 1017    AP_1602 , BAIRRO S OESTE",104,107,106,2,1
REVISAO_CODIGO_MULTILOTE,goiania,248407,1076,ART.5 MARIA GUILHERMINA,,AV PORTUGAL,"R FL6 CASA-01 , BAIRRO CH RIO BRANCO",3,95,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,396071,1076,ART.5 MARIA GUILHERMINA,ART 5 MARIA GUILHERMINA,AV PORTUGAL,"AV PORTUGAL 625     APT 102+ESC.01T , BAIRRO S OESTE",92,95,93,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238532,5111,ART RESIDENCE,ART RESIDENCE,R  T37,"R T36 2962    AP2603 E BX-ESC , BAIRRO S BUENO",163,165,163,2,1
REVISAO_CODIGO_MULTILOTE,goiania,292229,5111,ART RESIDENCE,,R  T37,"R 2 CASA 01 , BAIRRO BRO SANTO HILÁRIO - EXPANSÃO",2,165,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,76332,2849,ARUAN,,AV T15,"R ERECHIN CASA 01 , BAIRRO S BARRA DA TIJUCA",2,18,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238814,2849,ARUAN,RESIDENCIAL ARUAN,AV T15,"R T66  APT.101+BOX+ESC , BAIRRO S BUENO",16,18,16,2,1
REVISAO_CODIGO_MULTILOTE,goiania,137457,102,ARUANA,,R  85,"R ELO22  CASA 01 , BAIRRO PRQ ELDORADO OESTE",2,14,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,368200,102,ARUANA,EDIFÍCIO ARUANÂ,R  85,"R 85 392     AP 304 , BAIRRO S SUL",12,14,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,149781,3658,ARUANA I,RESIDENCIAL MARTINS VI,AV PERIMETRAL CINCO,"R C189 128     AP 402 , BAIRRO BRO JARDIM AMÉRICA",7,16,7,2,1
REVISAO_CODIGO_MULTILOTE,goiania,365733,3658,ARUANA I,,AV PERIMETRAL CINCO,"R ILHA DO BANANAL LOJA 01 , BAIRRO CJ HABITACIONAL ARUANÃ I",9,16,9,2,1
REVISAO_CODIGO_MULTILOTE,goiania,7718,604,ARUBA,,R  18,"R 4 LT 07 CS 01 A CS 02 , BAIRRO CJR RODOVIÁRIO",2,18,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,277584,604,ARUBA,EDIFÍCIO ARUBA,R  18,"R 18 164 APT 102+BOX , BAIRRO S CENTRAL",16,18,16,2,1
REVISAO_CODIGO_MULTILOTE,goiania,156454,2853,ARVOREDO,,AV T5,"R FV9  CASA 01 , BAIRRO RES FORTEVILLE",3,57,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239037,2853,ARVOREDO,EDIFÍCIO ARVOREDO,AV T5,"AV T5 1093    BOX_28 , BAIRRO S BUENO",54,57,55,2,1
REVISAO_CODIGO_MULTILOTE,goiania,196268,3560,A.SERRA ED A.CLARAS,,R  T38,"R DUQUE DE CAXIAS  SOB01 , BAIRRO PRQ ANHANGÜERA",2,78,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239119,3560,A.SERRA ED A.CLARAS,RESIDENCIAL ALDEIA DA SERRA,R  T38,"R T38  BX18SSII , BAIRRO S BUENO",76,78,425,2,3
REVISAO_CODIGO_MULTILOTE,goiania,165786,3558,A.SERRA ED P.NEGRA,,R  T38,"R LIBERDADE  CASA 01 , BAIRRO RES SANTA FÉ I",2,78,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239119,3558,A.SERRA ED P.NEGRA,RESIDENCIAL ALDEIA DA SERRA,R  T38,"R T38  BX18SSII , BAIRRO S BUENO",76,78,425,2,3
REVISAO_CODIGO_MULTILOTE,goiania,137682,103,ASPEN,,R  88,"R ELO22  CASA 01 , BAIRRO PRQ ELDORADO OESTE",2,9,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,390152,103,ASPEN,EDIFÍCIO ASPEN,R  88,"R 88 749     APT 102 , BAIRRO S SUL",7,9,7,2,1
REVISAO_CODIGO_MULTILOTE,goiania,105778,624,ASTER,,R  5A,"R VI13 CASA 01 , BAIRRO CJ VERA CRUZ",2,14,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,370052,624,ASTER,CONDOMINO DO EDIFICIO ASTER,R  5A,"R 5A 38 AP 101 , BAIRRO S AEROPORTO",12,14,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,87252,847,ASTON,,R  19,"R TN7 CASA 01 , BAIRRO RES TEMPO NOVO",3,22,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,299885,847,ASTON,,R  19,"R 19 151 SALA T-1 , BAIRRO S CENTRAL",19,22,19,2,1
REVISAO_CODIGO_MULTILOTE,goiania,143227,223,ASTOR,,R  T61,"R ELO22  CASA01 , BAIRRO PRQ ELDORADO OESTE",2,13,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238562,223,ASTOR,EDIFÍCIO ASTOR,R  T61,"R T61 305     AP 401 , BAIRRO S BUENO",11,13,11,2,1
REVISAO_CODIGO_MULTILOTE,goiania,269200,2403,ASTORIA,EDIFÍCIO ASTÓRIA,R  223,"R 223 25      BOX-8 , BAIRRO S LESTE VILA NOVA",96,98,96,2,1
REVISAO_CODIGO_MULTILOTE,goiania,277618,2403,ASTORIA,,R  223,"R JORDELIRIO MOREIRA ALVES SOB01 , BAIRRO RES MORUMBI",2,98,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,240373,1042,ASTULIO RAMOS CAIADO,EDIFÍCIO ASTÚLIO CAIADO,R  1128,"R 1128 702     AP 101 , BAIRRO S MARISTA",8,10,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,261897,1042,ASTULIO RAMOS CAIADO,,R  1128,"R FL20 CASA 01 , BAIRRO PRQ DAS FLORES",2,10,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,131262,625,ATENAS GARDEN,,R  16,"AV DOS PINHEIROS  CASA 01 , BAIRRO BRO JARDIM BOTÂNICO",3,63,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,357737,625,ATENAS GARDEN,EDIFÍCIO ATHENAS GARDEN,R  16,"R 16 64 AP 202 , BAIRRO S CENTRAL",60,63,61,2,1
REVISAO_CODIGO_MULTILOTE,goiania,194997,1087,ATHENAS PLAZA,,AV 136,"AV VIENA  CASA 01 , BAIRRO JD EUROPA",2,18,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,242342,1087,ATHENAS PLAZA,CONDOMÍNIO ATHENAS PLAZA,AV 136,"AV 136 480     APT.100 , BAIRRO S MARISTA",16,18,16,2,1
REVISAO_CODIGO_MULTILOTE,goiania,237782,1044,ATLANTA,,R  10,"R C181  CASA-01 , BAIRRO BRO NOVA SUIÇA",2,122,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,276817,1044,ATLANTA,EDIFÍCIO ATLANTA,R  10,"R 10 298     BOX 2 , BAIRRO S OESTE",120,122,120,2,1
REVISAO_CODIGO_MULTILOTE,goiania,144721,3932,ATLANTICO,RESIDENCIAL SERRA MAR,R  DO SAVEU,"R C145  APT101BOX7/8 , BAIRRO BRO JARDIM AMÉRICA",8,10,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,189570,3932,ATLANTICO,,R  DO SAVEU,"R DO SAVEU S/N     CASA-1 , BAIRRO JD ATLÂNTICO",2,10,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,136323,100,ATLANTICO SUL,,R  90,"R ELO23  CASA 01 , BAIRRO PRQ ELDORADO OESTE",2,18,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,291810,100,ATLANTICO SUL,EDIFÍCIO ATLANTICO SUL,R  90,"R 90 165     AP 101BOX01 , BAIRRO S SUL",16,18,16,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238581,4790,ATMOSPHERE FRONT PARK,RESIDENCIAL ATMOSPHERE FRONT PARK,R  T71,"R T71 S/N     APT101 , BAIRRO S BUENO",91,93,91,2,1
REVISAO_CODIGO_MULTILOTE,goiania,314318,4790,ATMOSPHERE FRONT PARK,,R  T71,"R OTAVIO LUCIO CASA 01 , BAIRRO RES BRISAS DA MATA",2,93,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,188809,1043,ATOL DAS ROCAS,,R  T48,"R DA PESCADA 141     CASA 01 , BAIRRO JD ATLÂNTICO",2,26,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,242596,1043,ATOL DAS ROCAS,ATOL DAS ROCAS,R  T48,"R T48 396     AP 101 , BAIRRO S BUENO",24,26,24,2,1
REVISAO_CODIGO_MULTILOTE,goiania,133692,184,AUGUSTO,,R  232,"R ELO19  , BAIRRO PRQ ELDORADO OESTE",2,18,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,301646,184,AUGUSTO,EDIFÍCIO AUGUSTO,R  232,"R 232 175 AP 101 , BAIRRO S LESTE UNIVERSITÁRIO",16,18,16,2,1
REVISAO_CODIGO_MULTILOTE,goiania,181699,4845,AUGUSTO C FRANCO,,R  85,"R I-5  CASA 01 , BAIRRO JD IPANEMA",2,10,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,271521,4845,AUGUSTO C FRANCO,,R  85,"R 85 1076    APT103+BOX , BAIRRO S SUL",8,10,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,249611,584,AUGUSTOS PARANHOS,,R  4,"R JARINA CASA01 , BAIRRO JD MARILIZA",2,13,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,259483,584,AUGUSTOS PARANHOS,,R  4,"R 4 362 LOJA-B , BAIRRO S CENTRAL",11,13,11,2,1
REVISAO_CODIGO_MULTILOTE,goiania,219737,583,AUREA,,R  55,"R VB23  CASA 01 , BAIRRO RES VEREDA DOS BURITIS",3,93,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,309908,583,AUREA,EDIFÍCIO AUREA,R  55,"R 55 896 APT-701 , BAIRRO S CENTRAL",90,93,90,2,1
REVISAO_CODIGO_MULTILOTE,goiania,135758,99,AURORA RASSI,,R  90,"R ELO23  CASA 01 , BAIRRO PRQ ELDORADO OESTE",2,10,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,259913,99,AURORA RASSI,EDIFÍCIO AURORA RASSI,R  90,"R 90 815     AP 101 , BAIRRO S SUL",8,10,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,134001,229,AVORIAZ,,R  T36,"R ELO22  , BAIRRO PRQ ELDORADO OESTE",2,14,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,237575,229,AVORIAZ,EDIFÍCIO ALVORIAZ,R  T36,"R T36 S/N     AP 1000 , BAIRRO S BUENO",12,14,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,234893,1038,AZTECA,,R  S3,"AL JUAZEIRO DO NORTE  CASA-01 , BAIRRO PRQ AMAZÔNIA",2,14,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238972,1038,AZTECA,EDIFÍCIO AZTECA,R  S3,"R S3 240     APT-601 , BAIRRO S BELA VISTA",12,14,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,176119,1007,BAHAMAS,,R  9,"R RI19  CASA 01 , BAIRRO RES ITAIPÚ",1,8,2,3,2
REVISAO_CODIGO_MULTILOTE,goiania,223289,1007,BAHAMAS,,R  9,"R MDV18  CASA 01 , BAIRRO LOT MOINHO DOS VENTOS",3,8,3,3,1
REVISAO_CODIGO_MULTILOTE,goiania,240535,1007,BAHAMAS,,R  9,"R 9 2391    AP 100 , BAIRRO S MARISTA",4,8,4,3,1
REVISAO_CODIGO_MULTILOTE,goiania,217654,2818,BAHIA BLANCA,,R  9B,"R CV20  CASA 01 , BAIRRO RES CENTER VILLE",3,126,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,281953,2818,BAHIA BLANCA,RESIDENCIAL BAHIA BLANCA,R  9B,"R 9B 183     AP.1501+ESC33 , BAIRRO S OESTE",123,126,126,2,1
REVISAO_CODIGO_MULTILOTE,goiania,151869,587,BAIOCHI,,AV ANHANGUERA,"R C161  CASA 01 , BAIRRO BRO JARDIM AMÉRICA",2,111,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,368294,587,BAIOCHI,EDIFÍCIO BAIOCHI,AV ANHANGUERA,"AV ANHANGUERA BOX G-01 , BAIRRO S CENTRAL",109,111,109,2,1
REVISAO_CODIGO_MULTILOTE,goiania,105140,2503,BANERJ,,AV GOIAS,"R MARIA ISABEL DE FREITAS  CASA 01 , BAIRRO RES ANA MORAES",2,26,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,357758,2503,BANERJ,,AV GOIAS,"AV GOIAS 350 SALA 01 , BAIRRO S CENTRAL",24,26,24,2,1
REVISAO_CODIGO_MULTILOTE,goiania,223239,2421,BARAO DE DUAS BARRAS,,R  301,"R MDV12  CASA 01 , BAIRRO LOT MOINHO DOS VENTOS",3,387,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,265865,2421,BARAO DE DUAS BARRAS,BARÃO DE DUAS BARRAS,R  301,"R 301 BOX-04 BL-B , BAIRRO S LESTE UNIVERSITÁRIO",384,387,384,2,1
REVISAO_CODIGO_MULTILOTE,goiania,138223,105,BARAO ICARAI,,R  94,"R ELO22  CASA 01 , BAIRRO PRQ ELDORADO OESTE",2,6,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,407866,105,BARAO ICARAI,,R  94,"R 94 1005    AP 02 , BAIRRO S SUL",4,6,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,294232,1016,BARAO VILA VERDE,EDIFÍCIO BARÃO DE VILA VERDE,R  RUY BRASIL CAVALCANTE,"R RUY BRASIL CAVALCANTE 445     AP 201 , BAIRRO S OESTE",6,8,6,2,1
REVISAO_CODIGO_MULTILOTE,goiania,365491,1016,BARAO VILA VERDE,,R  RUY BRASIL CAVALCANTE,"R DOS EUCALIPTOS SOBRADO 01 , BAIRRO LOT GOIÂNIA 2",2,8,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,133644,2273,BARCELONA,,AV EDMUNDO PINHEIRO DE ABREU,"R JOSE PEREIRA BORGES  CASA 01 , BAIRRO JD SÃO JOSÉ",2,186,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,375886,2273,BARCELONA,CONDOMÍNIO EDIFÍCIO BARCELONA,AV EDMUNDO PINHEIRO DE ABREU,"AV EDMUNDO PINHEIRO DE ABREU 115 AP. 102 , BAIRRO S PEDRO LUDOVICO",184,186,186,2,1
REVISAO_CODIGO_MULTILOTE,goiania,240596,295,BARCELOS,EDIFÍCIO VILLA LOBOS,R  821,"R 1128 290     AP 101 , BAIRRO S MARISTA",26,28,26,2,1
REVISAO_CODIGO_MULTILOTE,goiania,391672,295,BARCELOS,,R  821,"R 821 SOB 01 , BAIRRO VL COLEMAR NATAL E SILVA",2,28,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,174747,588,BARILOCHE,,R  55,"R SANTA CATARINA CASA 02 , BAIRRO JD ITAIPÚ",2,82,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,331148,588,BARILOCHE,EDIFÍCIO BARILOCHE,R  55,"R 55 400 BOX 1 , BAIRRO S CENTRAL",78,82,78,2,1
REVISAO_CODIGO_MULTILOTE,goiania,196837,1103,BARRAMARES,,AV T15,"R GETULIO VARGAS S/N     SOBRADO 01 , BAIRRO PRQ ANHANGÜERA",8,56,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238717,1103,BARRAMARES,EDIFÍCIO BARRAMARES,AV T15,"AV T15 S/N     BOX-04 , BAIRRO S BUENO",48,56,48,2,1
REVISAO_CODIGO_MULTILOTE,goiania,248293,2482,BARTIRA,,R  18,"R SR2 CASA01 , BAIRRO RES BELO HORIZONTE",2,8,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,377227,2482,BARTIRA,,R  18,"R 18 62      AP-101 , BAIRRO S OESTE",6,8,6,2,1
REVISAO_CODIGO_MULTILOTE,goiania,135194,189,BELGRADO,,AV DECIMA PRIMEIRA AVENIDA,"R ELO19  , BAIRRO PRQ ELDORADO OESTE",2,14,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,293652,189,BELGRADO,EDIFÍCIO BELGRADO,AV DECIMA PRIMEIRA AVENIDA,"AV DECIMA PRIMEIRA AVENIDA 1255 AP 101 , BAIRRO S LESTE UNIVERSITÁRIO",12,14,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,118389,2782,BELLA VISTA HILL'S,,R  S3,"AL ANICUNS  CASA06 , BAIRRO PRQ INDUSTRIAL JOÃO BRAZ",10,146,10,2,1
REVISAO_CODIGO_MULTILOTE,goiania,237554,2782,BELLA VISTA HILL'S,EDIFÍCIO BELLA VISTA HILLS,R  S3,"R S3 80      APT.304 , BAIRRO S BELA VISTA",136,146,136,2,1
REVISAO_CODIGO_MULTILOTE,goiania,250171,1008,BELLEVUE,,R  L,"R BLUMENAU CASA01 , BAIRRO JD NOVO MUNDO",2,74,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,253674,1008,BELLEVUE,CONDOMÍNIO BELLE VUE,R  L,"R L 68      AP 701 , BAIRRO S OESTE",72,74,72,2,1
REVISAO_CODIGO_MULTILOTE,goiania,61389,3242,BELVEDERE D'OR,,AV T15,"R PROF JOAQUIM EDSON LT55 CASA 01 , BAIRRO RES BARRAVENTO",2,70,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238808,3242,BELVEDERE D'OR,RESIDENCIAL BELVEDERE D´OR,AV T15,"AV T15 1158    APT 503 , BAIRRO S BUENO",68,70,68,2,1
REVISAO_CODIGO_MULTILOTE,goiania,126396,2781,BELVEDERE I,,R  C235,"AV IBIRAPITANGA  CASA 01 , BAIRRO BRO JARDIM BOTÂNICO",3,11,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238806,2781,BELVEDERE I,EDIFÍCIO BELVEDERE l,R  C235,"R C235  AP101+BOXEESC , BAIRRO S BUENO",8,11,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,250678,920,BERNARDO ELIS,CONDOMÍNIO SERRA DOS PIRINEUS,R  RUY BRASIL CAVALCANTE,"CASA 55 , BAIRRO RES BRISAS DO CERRADO",67,159,67,2,1
